parkingServiceId,group,serviceName,price,date,quantity,amount
35908c26-2649-431d-b8f2-9602ee57203b,prepaid,S___9630VrnjackaBanjaZutaZona,70.0,22.04.2025,6.0,350.0
35908c26-2649-431d-b8f2-9602ee57203b,prepaid,S___9630VrnjackaBanjaZutaZona,70.0,23.04.2025,3.0,175.0
35908c26-2649-431d-b8f2-9602ee57203b,prepaid,S___9630VrnjackaBanjaZutaZona,70.0,24.04.2025,5.0,291.67
35908c26-2649-431d-b8f2-9602ee57203b,prepaid,S___9630VrnjackaBanjaZutaZona,70.0,25.04.2025,8.0,466.67
35908c26-2649-431d-b8f2-9602ee57203b,prepaid,S___9630VrnjackaBanjaZutaZona,70.0,26.04.2025,3.0,175.0
35908c26-2649-431d-b8f2-9602ee57203b,prepaid,S___9630VrnjackaBanjaZutaZona,70.0,27.04.2025,6.0,350.0
35908c26-2649-431d-b8f2-9602ee57203b,prepaid,S___9630VrnjackaBanjaZutaZona,70.0,28.04.2025,7.0,408.33
35908c26-2649-431d-b8f2-9602ee57203b,prepaid,S___9630VrnjackaBanjaZutaZona,70.0,29.04.2025,8.0,466.67
35908c26-2649-431d-b8f2-9602ee57203b,prepaid,S___9630VrnjackaBanjaZutaZona,70.0,30.04.2025,3.0,175.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,01.04.2025,4.0,200.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,02.04.2025,12.0,600.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,03.04.2025,15.0,750.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,04.04.2025,8.0,400.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,05.04.2025,5.0,250.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,07.04.2025,1.0,50.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,08.04.2025,10.0,500.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,09.04.2025,7.0,350.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,10.04.2025,11.0,550.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,11.04.2025,15.0,750.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,12.04.2025,8.0,400.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,14.04.2025,7.0,350.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,15.04.2025,10.0,500.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,16.04.2025,5.0,250.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,17.04.2025,11.0,550.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,18.04.2025,3.0,150.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,19.04.2025,7.0,350.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,21.04.2025,4.0,200.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,22.04.2025,12.0,600.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,23.04.2025,5.0,250.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,24.04.2025,25.0,1250.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,25.04.2025,8.0,400.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,26.04.2025,7.0,350.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,28.04.2025,12.0,600.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,29.04.2025,8.0,400.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8230__8230ZrenjaninCrvenaZona,60.0,30.04.2025,5.0,250.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,01.04.2025,16.0,666.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,02.04.2025,6.0,250.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,03.04.2025,10.0,416.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,04.04.2025,16.0,666.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,05.04.2025,14.0,583.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,07.04.2025,26.0,1083.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,08.04.2025,25.0,1041.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,09.04.2025,16.0,666.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,10.04.2025,20.0,833.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,11.04.2025,30.0,1250.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,12.04.2025,14.0,583.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,14.04.2025,27.0,1125.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,15.04.2025,32.0,1333.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,16.04.2025,32.0,1333.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,17.04.2025,38.0,1583.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,18.04.2025,9.0,375.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,19.04.2025,10.0,416.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,21.04.2025,3.0,125.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,22.04.2025,29.0,1208.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,23.04.2025,28.0,1166.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,24.04.2025,26.0,1083.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,25.04.2025,26.0,1083.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,26.04.2025,13.0,541.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,28.04.2025,32.0,1333.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,29.04.2025,34.0,1416.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8231__8231ZrenjaninZutaZona,50.0,30.04.2025,18.0,750.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,01.04.2025,41.0,1366.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,02.04.2025,35.0,1166.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,03.04.2025,42.0,1400.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,04.04.2025,34.0,1133.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,05.04.2025,51.0,1700.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,07.04.2025,28.0,933.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,08.04.2025,45.0,1500.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,09.04.2025,36.0,1200.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,10.04.2025,38.0,1266.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,11.04.2025,41.0,1366.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,12.04.2025,56.0,1866.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,14.04.2025,43.0,1433.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,15.04.2025,40.0,1333.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,16.04.2025,43.0,1433.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,17.04.2025,80.0,2666.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,18.04.2025,13.0,433.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,19.04.2025,50.0,1666.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,21.04.2025,3.0,100.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,22.04.2025,45.0,1500.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,23.04.2025,22.0,733.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,24.04.2025,43.0,1433.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,25.04.2025,39.0,1300.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,26.04.2025,70.0,2333.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,28.04.2025,29.0,966.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,29.04.2025,61.0,2033.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8232__8232ZrenjaninZelenaZona,40.0,30.04.2025,50.0,1666.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8235__8235ZrenjaninCrvenaZonaDnevna,420.0,01.04.2025,1.0,350.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8235__8235ZrenjaninCrvenaZonaDnevna,420.0,09.04.2025,1.0,350.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8235__8235ZrenjaninCrvenaZonaDnevna,420.0,11.04.2025,1.0,350.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8235__8235ZrenjaninCrvenaZonaDnevna,420.0,12.04.2025,1.0,350.0
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8236__8236ZrenjaninZutaZonaDnevna,350.0,01.04.2025,1.0,291.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8236__8236ZrenjaninZutaZonaDnevna,350.0,03.04.2025,1.0,291.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8236__8236ZrenjaninZutaZonaDnevna,350.0,09.04.2025,1.0,291.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8236__8236ZrenjaninZutaZonaDnevna,350.0,11.04.2025,1.0,291.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8236__8236ZrenjaninZutaZonaDnevna,350.0,24.04.2025,2.0,583.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8236__8236ZrenjaninZutaZonaDnevna,350.0,25.04.2025,1.0,291.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8237__8237ZrenjaninZelenaZonaDnevna,280.0,02.04.2025,1.0,233.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8237__8237ZrenjaninZelenaZonaDnevna,280.0,03.04.2025,1.0,233.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8237__8237ZrenjaninZelenaZonaDnevna,280.0,09.04.2025,1.0,233.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8237__8237ZrenjaninZelenaZonaDnevna,280.0,11.04.2025,1.0,233.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8237__8237ZrenjaninZelenaZonaDnevna,280.0,12.04.2025,1.0,233.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8237__8237ZrenjaninZelenaZonaDnevna,280.0,14.04.2025,1.0,233.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8237__8237ZrenjaninZelenaZonaDnevna,280.0,16.04.2025,1.0,233.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8237__8237ZrenjaninZelenaZonaDnevna,280.0,19.04.2025,1.0,233.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8237__8237ZrenjaninZelenaZonaDnevna,280.0,22.04.2025,1.0,233.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8237__8237ZrenjaninZelenaZonaDnevna,280.0,23.04.2025,1.0,233.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8237__8237ZrenjaninZelenaZonaDnevna,280.0,24.04.2025,2.0,466.67
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8237__8237ZrenjaninZelenaZonaDnevna,280.0,28.04.2025,1.0,233.33
4c6e12b3-a7e7-46c1-beec-8ea97aad8686,prepaid,S_8237__8237ZrenjaninZelenaZonaDnevna,280.0,30.04.2025,1.0,233.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,78.0,01.04.2025,2.0,130.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,78.0,03.04.2025,1.0,65.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,78.0,05.04.2025,1.0,65.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,78.0,09.04.2025,2.0,130.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,78.0,15.04.2025,1.0,65.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,78.0,16.04.2025,1.0,65.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,78.0,17.04.2025,1.0,65.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,78.0,22.04.2025,1.0,65.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,78.0,30.04.2025,1.0,65.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,01.04.2025,5.0,258.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,02.04.2025,7.0,361.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,03.04.2025,2.0,103.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,04.04.2025,2.0,103.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,05.04.2025,1.0,51.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,07.04.2025,3.0,155.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,08.04.2025,5.0,258.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,09.04.2025,6.0,310.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,10.04.2025,3.0,155.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,11.04.2025,2.0,103.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,12.04.2025,1.0,51.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,14.04.2025,4.0,206.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,15.04.2025,3.0,155.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,16.04.2025,8.0,413.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,17.04.2025,3.0,155.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,22.04.2025,3.0,155.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,23.04.2025,8.0,413.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,24.04.2025,1.0,51.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,25.04.2025,5.0,258.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,26.04.2025,1.0,51.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,28.04.2025,4.0,206.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,29.04.2025,5.0,258.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,62.0,30.04.2025,5.0,258.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,01.04.2025,7.0,291.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,02.04.2025,22.0,916.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,03.04.2025,14.0,583.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,04.04.2025,11.0,458.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,05.04.2025,6.0,250.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,07.04.2025,16.0,666.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,08.04.2025,10.0,416.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,09.04.2025,16.0,666.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,10.04.2025,15.0,625.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,11.04.2025,17.0,708.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,12.04.2025,5.0,208.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,13.04.2025,1.0,41.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,14.04.2025,16.0,666.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,15.04.2025,27.0,1125.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,16.04.2025,22.0,916.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,17.04.2025,24.0,1000.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,18.04.2025,8.0,333.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,19.04.2025,5.0,208.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,22.04.2025,14.0,583.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,23.04.2025,24.0,1000.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,24.04.2025,15.0,625.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,25.04.2025,27.0,1125.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,26.04.2025,7.0,291.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,27.04.2025,1.0,41.67
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,28.04.2025,14.0,583.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,29.04.2025,18.0,750.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S___9341ArandjelovacCrvenaZona123,50.0,30.04.2025,26.0,1083.33
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,01.04.2025,14.0,420.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,02.04.2025,16.0,480.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,03.04.2025,18.0,540.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,04.04.2025,5.0,150.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,05.04.2025,1.0,30.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,06.04.2025,3.0,90.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,07.04.2025,14.0,420.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,08.04.2025,6.0,180.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,09.04.2025,8.0,240.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,10.04.2025,15.0,450.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,11.04.2025,9.0,270.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,12.04.2025,6.0,180.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,14.04.2025,14.0,420.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,15.04.2025,11.0,330.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,16.04.2025,10.0,300.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,17.04.2025,20.0,600.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,22.04.2025,17.0,510.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,23.04.2025,19.0,570.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,24.04.2025,23.0,690.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,25.04.2025,10.0,300.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,26.04.2025,6.0,180.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,28.04.2025,11.0,330.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,29.04.2025,9.0,270.0
12a1bdb8-8e48-444b-a854-230284f9c665,prepaid,S_9342__9342ArandjelovacZutaZona,36.0,30.04.2025,10.0,300.0
